version,day_id,date,meal_types,target_kcal,target_protein_g,target_carbs_g,target_fat_g,actual_kcal,actual_protein_g,actual_carbs_g,actual_fat_g,dev_kcal_pct,dev_protein_pct,dev_carbs_pct,dev_fat_pct,prod_kcal,prod_protein_g,prod_carbs_g,prod_fat_g,prod_dev_kcal_pct,prod_dev_protein_pct,prod_dev_carbs_pct,prod_dev_fat_pct,solve_mode,tolerance_tier,culinary_pass,serving_step,wall_time_ms,lp_attempts,culinary_cap_adherent,max_subrecipe_kcal_share_pct,max_subrecipe_servings
v3,305,2026-03-20,lunch,700.0,52.5,70.0,23.3,716,86,52,18,2.3,63.8,-25.7,-22.7,716.0,86.10000000000001,52.400000000000006,18.0,2.3,64.0,-25.1,-22.7,single_meal_kcal_only,0.08,strict,1.0,139.47,1,True,82.5,2.0
v3,306,2026-03-30,breakfast|dinner|lunch|snack,1600.0,80.0,200.0,53.3,1682,104,180,61,5.1,30.0,-10.0,14.4,1693.87,106.92999999999999,180.12000000000003,60.690000000000005,5.9,33.7,-9.9,13.9,strict_relaxed_tol,0.2,strict,0.5,1399.68,8,True,21.2,2.0
v3,308,2026-03-30,lunch,700.0,52.5,70.0,23.3,725,38,79,28,3.6,-27.6,12.9,20.2,698.295,62.61,59.145,23.475,-0.2,19.3,-15.5,0.8,single_meal_kcal_only,0.08,strict,1.0,141.39,1,True,81.6,2.0
v3,309,2026-03-31,lunch,700.0,52.5,70.0,23.3,716,86,52,18,2.3,63.8,-25.7,-22.7,716.0,86.10000000000001,52.400000000000006,18.0,2.3,64.0,-25.1,-22.7,single_meal_kcal_only,0.08,strict,1.0,140.44,1,True,82.5,2.0
v3,310,2026-04-01,lunch,700.0,52.5,70.0,23.3,736,76,71,16,5.1,44.8,1.4,-31.3,738.44,75.24000000000001,78.96000000000001,13.54,5.5,43.3,12.8,-41.9,single_meal_kcal_only,0.08,strict,1.0,134.6,1,True,64.5,2.0
v3,311,2026-04-02,lunch,700.0,52.5,70.0,23.3,730,54,62,29,4.3,2.9,-11.4,24.5,663.3900000000001,39.22,83.47,19.21,-5.2,-25.3,19.2,-17.6,single_meal_kcal_only,0.08,strict,0.5,248.02,2,True,64.0,2.5
v3,312,2026-04-03,lunch,700.0,52.5,70.0,23.3,692,39,86,21,-1.1,-25.7,22.9,-9.9,676.35,63.525,65.4,17.85,-3.4,21.0,-6.6,-23.4,single_meal_kcal_only,0.08,strict,1.0,116.08,1,True,80.3,2.0
v3,328,2026-04-07,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1179,88,116,41,-1.8,-2.2,-3.3,2.5,1206.34,91.47000000000001,121.58999999999999,39.36,0.5,1.6,1.3,-1.6,strict_tight,0.08,strict,0.5,444.9,2,True,26.4,1.5
v3,329,2026-04-08,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1248,96,128,39,4.0,6.7,6.7,-2.5,1156.52,94.27,119.85000000000001,33.34,-3.6,4.7,-0.1,-16.6,strict_tight,0.08,strict,1.0,144.38,1,True,22.3,2.0
v3,330,2026-04-09,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1197,90,120,40,-0.2,0.0,0.0,0.0,1242.53,88.75,126.14999999999999,42.55,3.5,-1.4,5.1,6.4,strict_tight,0.08,strict,0.5,397.0,2,True,29.3,3.5
v3,331,2026-04-10,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1195,90,120,40,-0.4,0.0,0.0,0.0,1195.3899999999999,91.49,117.36000000000001,40.01,-0.4,1.7,-2.2,0.0,strict_tight,0.08,strict,0.5,439.46,2,True,26.1,2.0
v3,332,2026-04-06,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1100,74,104,43,-8.3,-1.3,-37.0,61.0,1026.9,66.85000000000001,100.02,39.94,-14.4,-10.9,-39.4,49.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2473.08,17,True,21.6,2.0
v3,317,2026-03-30,dinner|lunch,1500.0,140.0,122.5,50.0,1493,126,123,55,-0.5,-10.0,0.4,10.0,1535.24,135.75,122.245,55.93,2.3,-3.0,-0.2,11.9,strict_tight,0.08,strict,0.5,363.98,2,True,32.1,3.0
v3,318,2026-03-31,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1494,134,124,52,-0.4,-4.3,1.2,4.0,1409.31,122.66000000000001,100.1,57.589999999999996,-6.0,-12.4,-18.3,15.2,strict_tight,0.08,strict,0.5,305.8,2,True,32.3,2.5
v3,319,2026-04-01,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1444,154,127,35,-3.7,10.0,3.7,-30.0,1415.32,152.02999999999997,123.26,34.92,-5.6,8.6,0.6,-30.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2510.92,17,True,42.8,2.0
v3,320,2026-04-02,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1469,146,124,43,-2.1,4.3,1.2,-14.0,1380.4850000000001,126.09499999999998,137.95000000000002,36.035000000000004,-8.0,-9.9,12.6,-27.9,strict_relaxed_tol,0.1,strict,0.5,661.27,4,True,27.3,3.0
v3,321,2026-03-30,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1771,119,183,63,-1.6,-11.9,1.7,5.0,1857.6499999999999,134.56,178.89000000000001,67.11,3.2,-0.3,-0.6,11.8,strict_tight,0.08,strict,1.0,217.26,1,True,36.0,3.0
v3,322,2026-03-31,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1710,127,178,54,-5.0,-5.9,-1.1,-10.0,1761.82,131.57,179.17000000000002,57.68000000000001,-2.1,-2.5,-0.5,-3.9,strict_tight,0.08,strict,1.0,136.45,1,True,31.1,3.0
v3,323,2026-04-01,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1780,135,177,59,-1.1,0.0,-1.7,-1.7,1792.75,134.23000000000002,180.44,59.35,-0.4,-0.6,0.2,-1.1,strict_tight,0.08,strict,1.0,233.65,1,True,24.4,6.0
v3,324,2026-04-02,dinner|lunch|snack,1800.0,135.0,180.0,60.0,1897,149,181,64,5.4,10.4,0.6,6.7,1761.1799999999998,119.33000000000001,181.35,62.1,-2.2,-11.6,0.7,3.5,strict_tight,0.08,strict,1.0,168.87,1,True,32.8,5.0
v3,325,2026-03-31,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1133,103,104,34,-5.6,14.4,-13.3,-15.0,1248.25,109.51,118.69,37.290000000000006,4.0,21.7,-1.1,-6.8,strict_relaxed_tol,0.15,strict,0.5,1006.97,6,True,26.1,2.0
v3,326,2026-04-01,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1250,104,144,29,4.2,15.6,20.0,-27.5,1275.44,100.07000000000001,164.44,24.159999999999997,6.3,11.2,37.0,-39.6,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1809.11,17,True,24.7,2.0
v3,333,2026-04-07,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1149,91,151,20,-4.2,21.3,-8.5,-25.1,962.3249999999999,59.86,134.69,20.465,-19.8,-20.2,-18.4,-23.4,strict_relaxed_tol,0.15,strict,0.5,780.6,6,False,31.0,2.5
v3,334,2026-04-08,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1112,86,106,38,-7.3,14.7,-35.8,42.3,1009.67,80.14000000000001,92.81,35.35,-15.9,6.9,-43.8,32.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1765.19,17,True,28.0,2.0
v3,335,2026-04-09,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1325,75,130,56,10.4,0.0,-21.2,109.7,1019.3799999999999,76.23,79.22,44.18,-15.1,1.6,-52.0,65.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1608.67,17,False,38.7,2.0
v3,336,2026-04-10,breakfast|dinner|lunch,1200.0,75.0,165.0,26.7,1194,72,152,33,-0.5,-4.0,-7.9,23.6,932.2750000000001,64.0,105.985,28.044999999999998,-22.3,-14.7,-35.8,5.0,strict_relaxed_tol,0.15,strict,0.5,634.01,6,False,50.5,3.0
v3,355,2026-04-15,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1227,90,120,43,2.2,0.0,0.0,7.5,1285.19,94.77000000000001,124.78000000000002,45.23,7.1,5.3,4.0,13.1,strict_tight,0.08,strict,0.5,358.14,2,True,25.4,2.0
v3,534,2026-05-19,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1474,141,129,44,-1.7,0.7,5.3,-12.0,1442.6799999999998,142.6,121.98499999999999,42.71,-3.8,1.9,-0.4,-14.6,strict_tight,0.08,strict,0.5,312.45,2,True,36.8,2.5
v3,356,2026-04-16,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1151,84,130,33,-4.1,-6.7,8.3,-17.5,1183.84,92.345,132.42499999999998,31.565,-1.3,2.6,10.4,-21.1,strict_relaxed_tol,0.15,strict,0.5,1064.64,6,True,24.1,1.5
v3,342,2026-04-06,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1530,140,130,50,2.0,0.0,6.1,0.0,1495.69,130.71999999999997,121.64999999999999,54.03,-0.3,-6.6,-0.7,8.1,strict_tight,0.08,strict,1.0,123.76,1,True,28.4,8.0
v3,343,2026-04-07,lunch,1500.0,140.0,122.5,50.0,1407,152,131,31,-6.2,8.6,6.9,-38.0,594.63,39.32,67.7,18.509999999999998,-60.4,-71.9,-44.7,-63.0,single_meal_kcal_only,0.08,strict,1.0,114.07,1,True,87.8,4.0
v3,344,2026-04-08,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1519,138,131,49,1.3,-1.4,6.9,-2.0,1474.26,141.615,118.105,48.39,-1.7,1.2,-3.6,-3.2,strict_tight,0.08,strict,1.0,109.02,1,True,31.2,2.0
v3,345,2026-04-09,dinner|lunch,1500.0,140.0,122.5,50.0,1503,138,151,38,0.2,-1.4,23.3,-24.0,1196.8200000000002,120.36,113.52000000000001,29.040000000000003,-20.2,-14.0,-7.3,-41.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2092.61,17,True,41.1,2.0
v3,346,2026-04-06,lunch,700.0,52.5,70.0,23.3,665,50,63,24,-5.0,-4.8,-10.0,3.0,662.1899999999999,49.28000000000001,82.95,14.809999999999999,-5.4,-6.1,18.5,-36.4,single_meal_kcal_only,0.08,strict,1.0,117.16,1,True,38.2,6.0
v3,347,2026-04-07,lunch,700.0,52.5,70.0,23.3,678,49,63,26,-3.1,-6.7,-10.0,11.6,718.3199999999999,52.82000000000001,59.72,29.8,2.6,0.6,-14.7,27.9,single_meal_kcal_only,0.08,strict,1.0,105.03,1,True,68.9,2.0
v3,348,2026-04-08,lunch,700.0,52.5,70.0,23.3,736,76,71,16,5.1,44.8,1.4,-31.3,738.44,75.24000000000001,78.96000000000001,13.54,5.5,43.3,12.8,-41.9,single_meal_kcal_only,0.08,strict,1.0,118.78,1,True,64.5,2.0
v3,349,2026-04-09,lunch,700.0,52.5,70.0,23.3,730,54,62,29,4.3,2.9,-11.4,24.5,663.3900000000001,39.22,83.47,19.21,-5.2,-25.3,19.2,-17.6,single_meal_kcal_only,0.08,strict,0.5,195.44,2,True,64.0,2.5
v3,350,2026-04-10,lunch,700.0,52.5,70.0,23.3,692,39,86,21,-1.1,-25.7,22.9,-9.9,676.35,63.525,65.4,17.85,-3.4,21.0,-6.6,-23.4,single_meal_kcal_only,0.08,strict,1.0,87.62,1,True,80.3,2.0
v3,351,2026-04-07,dinner|lunch,885.0,70.0,95.0,25.0,878,75,94,23,-0.8,7.1,-1.1,-8.0,895.95,74.84,100.73,21.549999999999997,1.2,6.9,6.0,-13.8,strict_tight,0.08,strict,0.5,258.69,2,True,26.8,2.5
v3,352,2026-04-08,dinner|lunch,885.0,70.0,95.0,25.0,902,80,95,23,1.9,14.3,0.0,-8.0,929.73,82.75,87.77,27.53,5.1,18.2,-7.6,10.1,strict_relaxed_tol,0.1,strict,0.5,537.37,4,True,38.4,2.0
v3,353,2026-04-13,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1180,98,114,37,-1.7,8.9,-5.0,-7.5,1190.41,94.2,119.05000000000003,37.51,-0.8,4.7,-0.8,-6.2,strict_tight,0.08,strict,1.0,131.5,1,True,20.1,1.0
v3,354,2026-04-14,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1176,87,119,39,-2.0,-3.3,-0.8,-2.5,1201.33,89.06,134.3,34.04,0.1,-1.0,11.9,-14.9,strict_tight,0.08,strict,0.5,301.98,2,True,26.5,2.0
v3,358,2026-04-14,breakfast|dinner|lunch|snack,1200.0,75.0,165.0,26.7,1033,75,112,32,-13.9,0.0,-32.1,19.9,1256.5,77.19,161.6,33.5,4.7,2.9,-2.1,25.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1694.97,17,True,22.6,2.0
v3,359,2026-04-15,breakfast|dinner|lunch|snack,1200.0,75.0,165.0,26.7,1198,80,161,26,-0.2,6.7,-2.4,-2.6,1256.57,90.4,134.79,39.19,4.7,20.5,-18.3,46.8,strict_tight,0.08,strict,0.5,241.53,2,True,36.5,1.5
v3,360,2026-04-16,breakfast|dinner|lunch|snack,1200.0,75.0,165.0,26.7,1161,74,150,29,-3.2,-1.3,-9.1,8.6,1283.33,92.50000000000001,134.73,41.61,6.9,23.3,-18.3,55.8,relaxed_culinary,0.08,relaxed,0.5,1650.95,10,True,33.2,3.0
v3,361,2026-04-17,breakfast|dinner|lunch|snack,1200.0,75.0,165.0,26.7,1234,72,159,34,2.8,-4.0,-3.6,27.3,1279.31,91.69000000000001,127.65,44.669999999999995,6.6,22.3,-22.6,67.3,strict_relaxed_tol,0.2,strict,0.5,1200.01,8,True,32.6,2.0
v3,362,2026-04-13,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1530,140,130,50,2.0,0.0,6.1,0.0,1495.69,130.72,121.65,54.03,-0.3,-6.6,-0.7,8.1,strict_tight,0.08,strict,1.0,167.4,1,True,28.4,8.0
v3,363,2026-04-14,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1484,131,121,53,-1.1,-6.4,-1.2,6.0,1477.85,126.395,132.27499999999998,49.25,-1.5,-9.7,8.0,-1.5,strict_tight,0.08,strict,0.5,330.85,2,True,47.2,3.0
v3,364,2026-04-15,dinner|lunch,1500.0,140.0,122.5,50.0,1380,150,121,33,-8.0,7.1,-1.2,-34.0,1237.39,147.55000000000004,100.98,27.05,-17.5,5.4,-17.6,-45.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2122.22,17,True,44.8,2.0
v3,365,2026-04-16,dinner|lunch,1500.0,140.0,122.5,50.0,1518,155,127,43,1.2,10.7,3.7,-14.0,1160.4150000000002,118.69500000000001,105.91499999999999,29.115000000000002,-22.6,-15.2,-13.5,-41.8,strict_relaxed_tol,0.1,strict,0.5,529.34,4,True,40.7,3.0
v3,366,2026-04-13,lunch,700.0,52.5,70.0,23.3,647,37,77,21,-7.6,-29.5,10.0,-9.9,639.945,61.86,57.795,17.925,-8.6,17.8,-17.4,-23.1,single_meal_kcal_only,0.08,strict,1.0,99.0,1,True,79.3,2.0
v3,367,2026-04-14,lunch,700.0,52.5,70.0,23.3,736,76,71,16,5.1,44.8,1.4,-31.3,738.44,75.24000000000001,78.96000000000001,13.54,5.5,43.3,12.8,-41.9,single_meal_kcal_only,0.08,strict,1.0,99.99,1,True,64.5,2.0
v3,368,2026-04-15,lunch,700.0,52.5,70.0,23.3,716,54,83,18,2.3,2.9,18.6,-22.7,615.27,55.2,59.22,17.52,-12.1,5.1,-15.4,-24.8,single_meal_kcal_only,0.08,strict,1.0,132.34,1,True,56.2,2.0
v3,369,2026-04-16,lunch,700.0,52.5,70.0,23.3,730,54,62,29,4.3,2.9,-11.4,24.5,663.3900000000001,39.22,83.47,19.21,-5.2,-25.3,19.2,-17.6,single_meal_kcal_only,0.08,strict,0.5,295.56,2,True,64.0,2.5
v3,370,2026-04-17,lunch,700.0,52.5,70.0,23.3,692,39,86,21,-1.1,-25.7,22.9,-9.9,676.35,63.525,65.4,17.85,-3.4,21.0,-6.6,-23.4,single_meal_kcal_only,0.08,strict,1.0,148.11,1,True,80.3,2.0
v3,371,2026-04-14,dinner|lunch,885.0,70.0,95.0,25.0,860,71,94,22,-2.8,1.4,-1.1,-12.0,925.28,81.16,96.81,23.72,4.6,15.9,1.9,-5.1,strict_tight,0.08,strict,0.5,359.32,2,True,35.1,1.5
v3,372,2026-04-15,dinner|lunch,885.0,70.0,95.0,25.0,902,80,95,23,1.9,14.3,0.0,-8.0,932.93,81.28999999999999,99.63000000000001,23.27,5.4,16.1,4.9,-6.9,strict_relaxed_tol,0.1,strict,0.5,641.19,4,True,38.4,2.0
v3,373,2026-04-16,dinner|lunch,885.0,70.0,95.0,25.0,942,76,96,29,6.4,8.6,1.1,16.0,900.6400000000001,74.32000000000001,93.4,25.56,1.8,6.2,-1.7,2.2,strict_tight,0.08,strict,0.5,227.56,2,True,33.1,2.0
v3,374,2026-04-17,dinner|lunch,885.0,70.0,95.0,25.0,832,75,86,21,-6.0,7.1,-9.5,-16.0,832.34,74.96000000000001,85.85000000000001,21.04,-6.0,7.1,-9.6,-15.8,strict_relaxed_tol,0.1,strict,1.0,342.59,3,True,41.6,2.0
v3,375,2026-04-16,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1495,112,150,50,-0.3,-0.4,0.0,0.0,1458.3500000000001,93.64,151.38000000000002,53.15,-2.8,-16.8,0.9,6.3,strict_tight,0.08,strict,0.5,381.02,2,True,31.8,5.0
v3,376,2026-04-17,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1505,100,152,55,0.3,-11.1,1.3,10.0,1566.48,106.24000000000001,149.96,60.20000000000001,4.4,-5.6,-0.0,20.4,strict_tight,0.08,strict,1.0,159.24,1,True,31.1,2.0
v3,377,2026-04-20,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1415,122,156,34,-5.7,8.4,4.0,-32.0,1380.48,120.44,169.61999999999998,24.48,-8.0,7.1,13.1,-51.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1936.45,17,True,18.0,2.0
v3,378,2026-04-21,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1447,113,143,47,-3.5,0.4,-4.7,-6.0,1561.38,112.83,159.26,52.6,4.1,0.3,6.2,5.2,strict_tight,0.08,strict,1.0,120.12,1,True,23.6,2.0
v3,379,2026-04-20,lunch,1000.0,75.0,100.0,33.3,928,74,103,24,-7.2,-1.3,3.0,-27.9,925.4,73.75,109.9,21.2,-7.5,-1.7,9.9,-36.3,single_meal_kcal_only,0.08,strict,1.0,113.21,1,True,54.9,4.0
v3,380,2026-04-21,lunch,1000.0,75.0,100.0,33.3,1000,84,127,18,0.0,12.0,27.0,-45.9,1064.1200000000001,116.16,103.55,20.62,6.4,54.9,3.5,-38.1,single_meal_kcal_only,0.08,strict,1.0,116.13,1,True,47.5,5.0
v3,381,2026-04-22,lunch,1250.0,93.8,125.0,41.7,1210,121,127,24,-3.2,29.0,1.6,-42.4,953.28,83.76,117.42,16.54,-23.7,-10.7,-6.1,-60.3,single_meal_kcal_only,0.08,strict,1.0,118.82,1,True,63.6,5.0
v3,382,2026-04-23,lunch,1250.0,93.8,125.0,41.7,1200,151,91,26,-4.0,61.0,-27.2,-37.6,943.74,103.0,93.30000000000001,17.64,-24.5,9.8,-25.4,-57.7,single_meal_kcal_only,0.08,strict,1.0,137.15,1,True,85.3,3.0
v3,383,2026-04-24,lunch,1250.0,93.8,125.0,41.7,1214,105,136,28,-2.9,11.9,8.8,-32.9,1038.41,101.61,96.65,27.310000000000002,-16.9,8.3,-22.7,-34.5,single_meal_kcal_only,0.08,strict,1.0,129.82,1,True,56.5,6.0
v3,554,2026-05-20,lunch,700.0,52.5,70.0,23.3,736,79,68,17,5.1,50.5,-2.9,-27.0,738.74,78.0,75.6,13.84,5.5,48.6,8.0,-40.6,single_meal_kcal_only,0.08,strict,1.0,127.29,1,True,64.5,2.0
v3,558,2026-05-20,dinner|lunch|snack,1200.0,90.0,120.0,40.0,1045,94,113,24,-12.9,4.4,-5.8,-40.0,1318.16,121.39999999999999,136.495,31.850000000000005,9.8,34.9,13.7,-20.4,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2102.53,17,True,29.6,2.0
v3,563,2026-05-26,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1530,140,123,53,2.0,0.0,0.4,6.0,1509.67,139.91,123.27,50.790000000000006,0.6,-0.1,0.6,1.6,strict_tight,0.08,strict,1.0,100.28,1,True,33.9,2.0
v3,388,2026-04-20,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1223,94,122,40,1.9,4.4,1.7,0.0,1196.49,89.92,120.29499999999999,39.53,-0.3,-0.1,0.2,-1.2,strict_tight,0.08,strict,0.5,329.39,2,True,31.5,2.0
v3,389,2026-04-21,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1209,95,119,39,0.8,5.6,-0.8,-2.5,1276.62,104.89999999999999,108.44999999999999,47.040000000000006,6.4,16.6,-9.6,17.6,strict_tight,0.08,strict,0.5,474.84,2,True,21.1,1.5
v3,390,2026-04-22,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1197,96,119,38,-0.2,6.7,-0.8,-5.0,1282.25,102.92999999999999,112.97,46.53,6.9,14.4,-5.9,16.3,strict_tight,0.08,strict,0.5,296.89,2,True,28.5,1.0
v3,391,2026-04-23,breakfast|dinner|lunch|snack,1200.0,90.0,120.0,40.0,1381,89,173,37,15.1,-1.1,44.2,-7.5,1113.5,89.48499999999999,120.455,30.419999999999998,-7.2,-0.6,0.4,-24.0,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2451.57,17,True,30.6,2.0
v3,392,2026-04-20,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1560,151,126,50,4.0,7.9,2.9,0.0,1573.75,151.51,127.30000000000001,50.949999999999996,4.9,8.2,3.9,1.9,strict_tight,0.08,strict,1.0,111.86,1,True,32.7,2.0
v3,393,2026-04-21,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1530,151,122,49,2.0,7.9,-0.4,-2.0,1510.29,143.26,125.69,48.31,0.7,2.3,2.6,-3.4,strict_tight,0.08,strict,0.5,286.54,2,True,33.5,1.5
v3,394,2026-04-22,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1522,135,129,52,1.5,-3.6,5.3,4.0,1573.695,130.475,147.805,51.175000000000004,4.9,-6.8,20.7,2.4,strict_tight,0.08,strict,0.5,293.15,2,True,33.5,2.5
v3,395,2026-04-23,dinner|lunch|snack,1500.0,140.0,122.5,50.0,1518,134,123,54,1.2,-4.3,0.4,8.0,1559.075,135.495,120.93,59.275000000000006,3.9,-3.2,-1.3,18.6,strict_tight,0.08,strict,0.5,374.9,2,True,33.9,2.0
v3,396,2026-04-20,lunch,700.0,52.5,70.0,23.3,725,38,79,28,3.6,-27.6,12.9,20.2,698.295,62.61,59.145,23.475,-0.2,19.3,-15.5,0.8,single_meal_kcal_only,0.08,strict,1.0,140.19,1,True,81.6,2.0
v3,397,2026-04-21,lunch,700.0,52.5,70.0,23.3,736,79,68,17,5.1,50.5,-2.9,-27.0,738.74,78.0,75.6,13.84,5.5,48.6,8.0,-40.6,single_meal_kcal_only,0.08,strict,1.0,150.43,1,True,64.5,2.0
v3,398,2026-04-22,lunch,700.0,52.5,70.0,23.3,722,53,72,25,3.1,1.0,2.9,7.3,679.1,52.2,65.6,23.1,-3.0,-0.6,-6.3,-0.9,single_meal_kcal_only,0.08,strict,0.5,267.57,2,True,94.1,2.0
v3,399,2026-04-23,lunch,700.0,52.5,70.0,23.3,642,42,37,36,-8.3,-20.0,-47.1,54.5,642.375,42.3,37.15,36.075,-8.2,-19.4,-46.9,54.8,single_meal_kcal_only,0.1,strict,0.5,480.43,4,True,100.0,2.5
v3,400,2026-04-24,lunch,700.0,52.5,70.0,23.3,678,69,48,24,-3.1,31.4,-31.4,3.0,675.8,68.2,54.4,20.599999999999998,-3.5,29.9,-22.3,-11.6,single_meal_kcal_only,0.08,strict,1.0,195.18,1,True,75.1,2.0
v3,401,2026-04-21,dinner|lunch,885.0,70.0,95.0,25.0,878,78,89,23,-0.8,11.4,-6.3,-8.0,834.46,75.78999999999999,93.35000000000001,17.560000000000002,-5.7,8.3,-1.7,-29.8,strict_tight,0.08,strict,0.5,292.04,2,True,29.0,1.5
v3,402,2026-04-22,dinner|lunch,885.0,70.0,95.0,25.0,858,69,94,23,-3.1,-1.4,-1.1,-8.0,941.9749999999999,80.19,98.06,25.455,6.4,14.6,3.2,1.8,strict_tight,0.08,strict,1.0,116.3,1,True,39.6,2.0
v3,403,2026-04-23,dinner|lunch,885.0,70.0,95.0,25.0,1021,62,99,42,15.4,-11.4,4.2,68.0,1069.8600000000001,68.55000000000001,109.99,39.54,20.9,-2.1,15.8,58.2,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2046.7,17,True,50.3,2.0
v3,404,2026-04-24,dinner|lunch,885.0,70.0,95.0,25.0,828,62,85,27,-6.4,-11.4,-10.5,8.0,981.0799999999999,99.86500000000001,78.805,29.6,10.9,42.7,-17.0,18.4,strict_relaxed_tol,0.1,strict,0.5,517.86,4,True,35.7,1.5
v3,405,2026-04-23,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1494,112,152,49,-0.4,-0.4,1.3,-2.0,1402.25,117.95,155.04000000000002,34.49,-6.5,4.8,3.4,-31.0,strict_tight,0.08,strict,0.5,394.1,2,True,34.1,2.5
v3,406,2026-04-24,breakfast|dinner|lunch|snack,1500.0,112.5,150.0,50.0,1530,120,150,50,2.0,6.7,0.0,0.0,1519.455,120.805,149.78,48.574999999999996,1.3,7.4,-0.1,-2.9,strict_tight,0.08,strict,1.0,149.05,1,True,22.7,2.0
v3,407,2026-04-27,lunch|snack,1250.0,93.8,125.0,41.7,1157,118,121,22,-7.4,25.8,-3.2,-47.2,1153.76,117.67999999999999,120.94,22.16,-7.7,25.5,-3.2,-46.9,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,2083.01,17,True,59.0,2.0
v3,408,2026-04-28,lunch|snack,1250.0,93.8,125.0,41.7,1075,97,125,21,-14.0,3.4,0.0,-49.6,1163.3,98.44,145.06,21.060000000000002,-6.9,4.9,16.0,-49.5,best_effort_lp,BEST_EFFORT_LP,relaxed,1.0,1849.9,17,True,47.7,3.0
v3,409,2026-04-29,lunch|snack,1250.0,93.8,125.0,41.7,1223,86,118,45,-2.2,-8.3,-5.6,7.9,1239.74,88.89999999999999,109.03,49.78,-0.8,-5.2,-12.8,19.4,strict_tight,0.08,strict,0.5,190.91,2,True,83.3,3.0
v3,410,2026-04-30,lunch|snack,1250.0,93.8,125.0,41.7,1258,95,127,41,0.6,1.3,1.6,-1.7,1283.65,94.63,137.52,39.45,2.7,0.9,10.0,-5.4,strict_tight,0.08,strict,0.5,277.7,2,True,81.0,3.0
v3,411,2026-05-01,lunch|snack,1250.0,93.8,125.0,41.7,1207,96,128,35,-3.4,2.3,2.4,-16.1,1197.08,93.96,126.96,34.86,-4.2,0.2,1.6,-16.4,strict_relaxed_tol,0.15,strict,0.5,698.42,6,True,39.3,4.0
v3,412,2026-05-01,dinner,800.0,50.0,90.0,26.7,771,51,45,43,-3.6,2.0,-50.0,61.0,770.85,50.76,44.58,43.29,-3.6,1.5,-50.5,62.1,single_meal_kcal_only,0.08,strict,1.0,92.19,1,True,100.0,3.0
